Index	Question	Options	Answer	Answer Explanation
469	升放无人驾驶自由气球或者系留气球必须经（）批准？ {{c1::A}}	气象部门||管制部门||体育协会	1	根据通用航空管制条例，第三十三条 进行升放无人驾驶自由气球或者系留气球活动，必须经设区的市级以上气象主管机构会同有关部门批准。具体办法由国务院气象主管机构制定。
470	空中交通服务报告室应当不迟于飞行前一日（  ）向民航局空管局、地区空管局及其沿线相关的管制室拍发飞行预报? {{c1::B}}	15时||16时||17时	2	
471	外国民用航空器未经许可擅自飞入我国领空，根据主权原则应 {{c1::A}}	拦截并令其在指定机场着陆，对其进行检查||指挥其尽快飞出我国国境||直接击落	1	《中华人民共和国飞行基本规则》第一百一十五条　未经批准擅自飞入或者飞出中华人民共和国领空的外国民用航空器，中华人民共和国有关机关有权采取必要措施，令其在指定的机场降落。
472	目视飞行规则飞行计划内容应该包括？ {{c1::C}}	着陆机场和预计到达时间||起飞地点和预计到达时间||起飞地点和预计起飞时间	3	依据CCAR91部第91.153条规定，目视飞行规则飞行计划的要求 航空器驾驶员提交的按目视飞行规则飞行计划必须包括以下内容：(1) 该航空器国籍登记号和无线电呼号（如需要）。(2)该航空器的型号，或者如编队飞行，每架航空器的型号及编队的航空器数量。(3)机长的姓名和地址，或者如编队飞行，编队指挥员的姓名和地址。(4)起飞地点和预计起飞时间。(5) 计划的航线、巡航高度(或飞行高度层)以及在该高度的航空器真空速。(6) 第一个预定着陆地点和预计飞抵该点上空的时间。(7)装载的燃油量(以时间计)。(8)机组和搭载航空器的人数。(9)局方和空中交通管制要求的其他任何资料。
473	通航飞行计划的申请应当包括 {{c1::C}}	乘客人数||预计燃油消耗量||飞行任务性质	3	"依据《通用航空飞行管制条例》第十三条规定，飞行计划申请应当包括下列内容：一.飞行单位；二.飞行任务性质；三.机长（飞行员）姓名、代号（呼号）和空勤组人数；四.航空器型别和架数；五.通信联络方法和二次雷达应答机代码；六.起飞、降落机场和备降场；七.预计飞行开始、结束时间；八.飞行气象条件；九.	航线、飞行高度和飞行范围；十.其他特殊保障需求。"
474	"从事通用航空飞行活动的单位、个人有下列情形之一的，必须在提出飞行计划申请时，提交有效的任务批准文件：①进入空中禁区或者国（边）界线至我方一侧10公里之间地带上空飞行的；
②在我国境内进行航空物探或者航空摄影活动的；
③外国航空器或者外国人使用我国航空器在我国境内进行通用航空飞行活动的；
④医疗抢险活动的 {{c1::A}}"	①②③||①②④||①②③④	1	"《通用航空飞行管制条例》第十四条 从事通用航空飞行活动的单位、个人有下列情形之一的，必须在提出飞行计划申请时，提交有效的任务批准文件：
（一）飞出或者飞入我国领空的（公务飞行除外）；
（二）进入空中禁区或者国（边）界线至我方一侧１０公里之间地带上空飞行的；
（三）在我国境内进行航空物探或者航空摄影活动的；
（四）超出领海（海岸）线飞行的；
（五）外国航空器或者外国人使用我国航空器在我国境内进行通用航空飞行活动的。"
475	在我国境内进行航空物探或者航空摄影活动的飞行，在提出飞行计划申请时，还需要提交（） {{c1::A}}	有效的任务批准文件||有效的公司资质文件||任务申请文件	1	"根据通用航空飞行管制条例第十四条规定：从事通用航空飞行活动的单位、个人有下列情形之一的，必须在提出飞行计划申请时，提交有效的任务批准文件：
一.飞出或者飞入我国领空的（公务飞行除外）；
二.进入空中禁区或者国（边）界线至我方一侧10公里之间地带上空飞行的；
三.在我国境内进行航空物探或者航空摄影活动的；
四.超出领海（海岸）线飞行的；
五.外国航空器或者外国人使用我国航空器在我国境内进行通用航空飞行活动的。"
476	国（边）境线至我方一侧（  ）之间地带上空禁止划设临时飞行空域。 {{c1::A}}	10公里||20公里||25公里	1	《中华人民共和国飞行基本规则》第二十三条　国（边）境线至我方一侧10公里之间地带上空禁止划设临时飞行空域。通用航空飞行特殊需要时，经所在地大军区批准后由有关飞行管制部门划设。
477	使用机场飞行空域进行通用航空飞行活动，其飞行计划申请由（）批准？ {{c1::A}}	当地飞行管制部门||负责该机场飞行管制的部门||机场	1	根据通用航空飞行管制条例第十五条规定：使用机场飞行空域、航路、航线进行通用航空飞行活动，其飞行计划申请由当地飞行管制部门批准或者由当地飞行管制部门报经上级飞行管制部门批准。
478	在飞行管制分区内使用临时飞行空域进行通用航空飞行活动，其飞行计划申请由（）批准？ {{c1::A}}	负责该分区飞行管制的部门||负责该区域飞行管制的部门||当地飞行管制部门	1	"根据通用航空飞行管制条例第十五条规定：使用临时飞行空域、临时航线进行通用航空飞行活动，其飞行计划申请按照下列规定的权限批准：
一.在机场区域内的，由负责该机场飞行管制的部门批准；
二.超出机场区域在飞行管制分区内的，由负责该分区飞行管制的部门批准；
三.超出飞行管制分区在飞行管制区内的，由负责该区域飞行管制的部门批准；
 四.超出飞行管制区的，由中国人民解放军空军批准。"
479	在机场区域内的临时飞行空域进行通用航空飞行，其飞行计划由下列哪个单位批准 {{c1::A}}	负责该机场飞行管制的部门||机场所在飞行管制区的飞行管制部门||机场所在飞行管制分区的飞行管制部门	1	"根据通用航空飞行管制条例第十五条规定：使用临时飞行空域、临时航线进行通用航空飞行活动，其飞行计划申请按照下列规定的权限批准： 
一.在机场区域内的，由负责该机场飞行管制的部门批准； 
二.超出机场区域在飞行管制分区内的，由负责该分区飞行管制的部门批准； 
三.超出飞行管制分区在飞行管制区内的，由负责该区域飞行管制的部门批准； 
四.超出飞行管制区的，由中国人民解放军空军批准。"
480	通用航空的飞行计划申请应当在拟飞行前（  ）提出。 {{c1::A}}	一日的15:00||一日的12:00||一日的21:00	1	《通用航空飞行管制条例》第十六条：飞行计划申请应当在拟飞行前１天１５时前提出；飞行管制部门应当在拟飞行前１天２１时前作出批准或者不予批准的决定，并通知申请人。
481	对于通用航空的飞行计划申请，飞行管制部门应当不迟于飞行前（  ）前批复，并通知申请人。 {{c1::C}}	一日的15:00||一日的12:00||一日的21:00	3	《通用航空飞行管制条例》第十六条：飞行计划申请应当在拟飞行前1天15时前提出；飞行管制部门应当在拟飞行前1天21时前作出批准或者不予批准的决定，并通知申请人。
482	执行紧急救护、抢险救灾、人工影响天气或者其他紧急任务的通用航空，可以提出临时飞行计划申请。临时飞行计划申请最迟应当在拟飞行前（  ）提出。 {{c1::A}}	１小时||半小时||15分钟	1	《通用航空飞行管制条例》第十六条：执行紧急救护、抢险救灾、人工影响天气或者其他紧急任务的，可以提出临时飞行计划申请。临时飞行计划申请最迟应当在拟飞行１小时前提出；飞行管制部门应当在拟起飞时刻１５分钟前作出批准或者不予批准的决定，并通知申请人。
483	对于通用航空的临时飞行申请，飞行管制部门应当在拟起飞时刻（  ）前作出批准或者不予批准的决定，并通知申请人。 {{c1::C}}	1小时||半小时||15分钟	3	《通用航空飞行管制条例》第十六条规定：执行紧急救护、抢险救灾、人工影响天气或者其他紧急任务的，可以提出临时飞行计划申请。临时飞行计划申请最迟应当在拟飞行1小时前提出；飞行管制部门应当在拟起飞时刻15分钟前作出批准或者不予批准的决定，并通知申请人。
484	在划设的临时飞行空域内实施通用航空飞行活动的，可以在申请划设临时飞行空域时一并提出（  ）以内的短期飞行计划申请，不再逐日申请；但是每日飞行开始前和结束后，应当及时报告飞行管制部门。 {{c1::A}}	15天||30天||60天	1	《通用航空飞行管制条例》第十七条 在划设的临时飞行空域内实施通用航空飞行活动的，可以在申请划设临时飞行空域时一并提出１５天以内的短期飞行计划申请，不再逐日申请；但是每日飞行开始前和结束后，应当及时报告飞行管制部门。
485	通用航空飞行活动使用临时航线转场飞行的，其飞行计划申请应当在拟飞行（  ）前向当地飞行管制部门提出。 {{c1::B}}	1天||2天||3天	2	《通用航空飞行管制条例》第十八条规定：使用临时航线转场飞行的，其飞行计划申请应当在拟飞行2天前向当地飞行管制部门提出；飞行管制部门应当在拟飞行前1天18时前作出批准或者不予批准的决定，并通知申请人，同时按照规定通报有关单位。
486	对于通用航空飞行活动使用临时航线转场飞行的，飞行管制部门应当在拟飞行前（  ）前作出批准或者不予批准的决定，并通知申请人，同时按照规定通报有关单位。 {{c1::B}}	一日的15:00||一日的18:00||一日的21:00	2	《通用航空飞行管制条例》第十八条 使用临时航线转场飞行的，其飞行计划申请应当在拟飞行２天前向当地飞行管制部门提出；飞行管制部门应当在拟飞行前１天１８时前作出批准或者不予批准的决定，并通知申请人，同时按照规定通报有关单位。
487	转场航空器超过预定起飞时间（  ）仍未起飞，又未申请延期的，其原飞行申请失效 {{c1::B}}	半小时||一小时||两小时	2	《中华人民共和国飞行基本规则》第三十八条：转场航空器超过预定起飞时间一小时仍未起飞，又未申请延期的，其原飞行申请失效。
488	通用航空计划申请最迟应当在拟飞行（）小时前提出？ {{c1::C}}	0.5||2||1	3	飞行计划申请应当在拟飞行前１天15时前提出；飞行管制部门应当在拟飞行前１天21时前作出批准或者不予批准的决定，并通知申请人。执行紧急救护、抢险救灾、人工影响天气或者其他紧急任务的，可以提出临时飞行计划申请。临时飞行计划申请最迟应当在拟飞行１小时前提出；飞行管制部门应当在拟起飞时刻15分钟前作出批准或者不予批准的决定，并通知申请人。
489	某飞行员24小时内未饮酒，是否需要参加局方要求的酒精检测？ {{c1::A}}	应该接受酒精检测||24小时未饮酒，可以不用参加||根据自身情况，决定是否参加	1	"涉及酒精或者药物的违禁行为：1.驾驶员执照持有人在饮用任何含酒精饮料之后的8小时之内或处在酒精作用之下，血液中酒精含量等于或者大于0．04％，或受到任何药物影响损及工作能力时，不得担任机组成员。(CCAR61.15)
2.驾驶员执照持有人应当按照局方的要求接受酒精或者药物检验或提供检验结果。(CCAR61.17)"
490	飞行员饮用含酒精的饮料后执行飞行任务，可以给予（）处罚？ {{c1::B}}	终身停飞||吊扣执照1-6个月||停飞1-6个月	2	"涉及酒精或者药物的违禁行为
1.驾驶员执照持有人在饮用任何含酒精饮料之后的8小时之内或处在酒精作用之下，血液中酒精含量等于或者大于0．04％，或受到任何药物影响损及工作能力时，不得担任机组成员。(CCAR61.15)
2.驾驶员执照持有人应当按照局方的要求接受酒精或者药物检验或提供检验结果。(CCAR61.17)
二、涉及酒精或药物的违禁行为的处罚
1.对于违反CCAR61.15条规定的执照持有人，应当责令当事人立即停止担任飞行机组成员，并给予警告，或暂扣执照一至六个月的处罚；情节严重的，应当给予吊销执照的处罚；构成犯罪的，依法追究刑事责任。
2.对于违反CCAR61.17条规定拒绝、阻碍接受酒精、药物检验或提供检验结果的本规则执照持有人，责令该员立体停止当日飞行运行活动，并移送公安机关进行处理。"
491	驾驶员执照持有人在饮用任何含酒精饮料之后的8小时之内或处在酒精作用之下，血液中酒精含量等于或者大于（ ），不得担任民用航空器的机组成员。 {{c1::B}}	0.08%||0.04%||0.06%	2	"CCAR-61第61.15条 涉及酒精或者药物的违禁行为：
驾驶员执照持有人在饮用任何含酒精饮料之后的8小时之内或处在酒精作用之下，血液中酒精含量等于或者大于0.04％，或受到任何药物影响损及工作能力时，不得担任机组成员。"
492	对于涉及酒精或药物的违禁行为，按照规定可以给予（  ）处罚。 {{c1::B}}	暂扣执照一至三个月||暂扣执照一至六个月||暂扣执照三至六个月	2	CCAR-61部第61.241条 涉及酒精或药物的违禁行为的处罚：对于违反本规则第 61.15 条规定的执照持有人，应当责令当事人立即停止担任飞行机组成员，并给予警告，或暂扣执照一至六个月的处罚；情节严重的，应当给予吊销执照的处罚；构成犯罪的，依法追究刑事责任。
493	依据CCAR61部，对于涉及酒精或药物的违禁行为处罚的人员，自其违禁行为发生之日起（  ）内，局方将不接受该人员提出的关于颁发执照或等级的任何申请。 {{c1::B}}	半年||一年||两年	2	CCAR-91部第91.1607条 涉及酒精或药物的违禁行为的处罚：(b) 对于受到本条(a)处罚的人员，自违法行为发生之日起一年内，局方将不接受该人员提出的任何按CCAR-61部颁发执照或等级的申请。
494	飞行员醉酒后驾驶飞机，局方可对其处以什么样的处罚 {{c1::A}}	可以吊销执照||造成事故的，处以两万以上十万以下的罚款||未造成事故的，不予处罚	1	"依据CCAR-91部第91.1607条规定，违反、91.19 条(a)款的规定担任或试图担任民用航空器的机组成员，或违反91.19 条(c)款的规定拒绝接受酒精测试或拒绝将测试结果提供给局方的，局方根据《中华人民共和国民用航空法》第
二百零八条的规定给予警告、暂扣执照一至六个月的处罚。情节严重的，可给予吊销执照的处罚。"
495	某驾驶员前一日22:00左右饮酒，能否执行次日5:00的飞行任务？ {{c1::B}}	可以||不可以||通过检查后可以	2	依据CCAR61部第61.15条及61.17条规定，驾驶员执照持有人在饮用任何含酒精饮料之后的8小时之内或处在酒精作用之下，血液中酒精含量等于或者大于0.04％，或受到任何药物影响损及工作能力时，不得担任机组成员。驾驶员执照持有人应当按照局方的要求接受酒精或者药物检验或提供检验结果。
496	若驾驶员拒绝接受酒精检验，则 {{c1::A}}	立即停止当日飞行活动，并移送公安机关进行处理||对其进行强制检查||推迟本次飞行活动直至本人同意接受检查	1	对于违反CCAR61.17条规定拒绝、阻碍接受酒精、药物检验或提供检验结果的本规则执照持有人，责令该员立体停止当日飞行运行活动，并移送公安机关进行处理。
497	某驾驶员前一日22:00左右饮酒，能否执行次日10:00的飞行任务？ {{c1::A}}	经酒精检测合格后才可以||无需酒精检测就可以||不可以	1	依据CCAR61部第61.15条及61.17条规定，驾驶员执照持有人在饮用任何含酒精饮料之后的8小时之内或处在酒精作用之下，血液中酒精含量等于或者大于0.04％，或受到任何药物影响损及工作能力时，不得担任机组成员。驾驶员执照持有人应当按照局方的要求接受酒精或者药物检验或提供检验结果。
498	一名飞行员在飞行前8小时内饮酒，但是飞行前酒精检测合格，该飞行员 {{c1::B}}	可以担任机长||不可担任机组人员||仅可担任副驾驶	2	CCAR-61部第61.15条 涉及酒精或者药物的违禁行为：驾驶员执照持有人在饮用任何含酒精饮料之后的8小时之内或处在酒精作用之下，血液中酒精含量等于或者大于0.04％，或受到任何药物影响损及工作能力时，不得担任机组成员。
499	驾驶员执照持有人在考场破坏考场公共设备，可以给予（）惩罚？ {{c1::C}}	按损坏设备的实际价格赔偿||一年内不得再次申请相关理论考试||三年内不得再次申请相关理论考试	3	依据CCAR61部第61.245条 (a) 对于违反本规则第61.37条规定的执照或等级申请人,局方对申请人予以警告，申请人自该行为被发现之日起一年内不得申请按照本规则颁发的执照或等级以及考试。 (b) 对于违反本规则第61.37条规定的执照或等级持有人，局方对当事人予以警告，同时撤销相应的执照等级，责令当事人立即停止飞行运行并交回其已取得的相应执照。驾驶员执照等级被撤销之日起三年内，当事人不得申请按照本规则颁发的执照或等级以及考试 。
500	某飞行员固定翼执照被吊销后，能否申请旋翼机的执照？ {{c1::C}}	不能||能，可立即申请||能，吊销之日起三年后方可申请	3	CCAR-61部第61.31条：执照被吊销的，自吊销之日起三年内不得申请本规则规定的任何执照和等级，再次申请时原飞行经历视为无效。
501	在理论考试过程中，对于破坏考场设施的申请人，局方可对其处以 {{c1::B}}	1000元以上5000元以下罚款||警告,一年不得参加执照申请或考试||三年内拒绝其任何的执照或等级申请	2	依据CCAR61部第61.245条规定，对于违反本规则第61.37条规定的执照或等级申请人，局方对申请人予以警告，申请人自该行为被发现之日起一年内不得申请按照本规则颁发的执照或等级以及考试。
502	驾驶员执照申请人在理论考试过程中以手机拍照的方式保存考试题目，自该行为被发现之日起（ ）内不得申请执照或等级以及考试？ {{c1::A}}	一年||两年||因情节严重而定	1	根据CCAR61.245条规定：对于违反CCAR61.37条规定的执照或等级申请人局方对申请人予以警告，申请人自该行为被发现之日起一年内不得申请按照CCAR-61部颁发的执照或等级以及考试。
503	某驾驶员执照持有人在理论考试中对其他考生传递考试信息，则局方将对其 {{c1::C}}	予以警告，撤销已取得的执照，并且在一年内不得申请按照CCAR61部颁发的执照或等级以及考试||予以警告，并处以1000元以下罚款||予以警告，撤销已取得的执照，并且在三年内不得申请按照CCAR61部颁发的执照或等级以及考试	3	"理论考试中的作弊或其他禁止的行为的处罚：
1.对于违反上述CCAR61.37条规定的执照或等级申请人局方对申请人予以警告，申请人自该行为被发现之日起一年内不得申请按照CCAR-61部颁发的执照或等级以及考试。
2.对于违反上述CCAR61.37条规定的执照或等级持有人，局方对当事人予以警告，同时撤销应的执照等级，责令当事人立即停止飞行运行并交回其已取得的相应执照。驾驶员执照等级被撤销之日起三年内，当事人不得申请按照CCAR-61部颁发的执照或等级以及考试。"
504	若某驾驶员执照持有人在理论考试中代替他人考试，则局方将对其 {{c1::B}}	予以警告，并且处以1000元以下罚款||予以警告，撤销已取得执照，并且在三年内不得申请按照CCAR61部颁发的执照或等级以及考试||予以警告，撤销已取得执照，并且在一年内不得申请按照CCAR61部颁发的执照或等级以及考试	2	"依据CCAR61部第61.245条规定，理论考试中的作弊或其他禁止的行为的处罚
1.对于违反上述CCAR61.37条规定的执照或等级申请人局方对申请人予以警告，申请人自该行为被发现之日起一年内不得申请按照CCAR-61部颁发的执照或等级以及考试。
2.对于违反上述CCAR61.37条规定的执照或等级持有人，局方对当事人予以警告，同时撤销相应的执照等级，责令当事人立即停止飞行运行并交回其已取得的相应执照。驾驶员执照等级被撤销之日起三年内，当事人不得申请按照CCAR-61部颁发的执照或等级以及考试。"
505	若某驾驶员执照持有人在理论考试中蓄意破坏考场设施，则局方将对其 {{c1::A}}	予以警告，撤销已取得执照，并且在三年内不得申请按照CCAR61部颁发的执照或等级以及考试||予以警告，撤销已取得执照，并且在一年内不得申请按照CCAR61部颁发的执照或等级以及考试||予以警告，并且处以1000元以下罚款	1	依据CCAR61部第61.245条 (a) 对于违反本规则第61.37条规定的执照或等级申请人,局方对申请人予以警告，申请人自该行为被发现之日起一年内不得申请按照本规则颁发的执照或等级以及考试。 (b) 对于违反本规则第61.37条规定的执照或等级持有人，局方对当事人予以警告，同时撤销相应的执照等级，责令当事人立即停止飞行运行并交回其已取得的相应执照。驾驶员执照等级被撤销之日起三年内，当事人不得申请按照本规则颁发的执照或等级以及考试 。
506	若某驾驶员执照申请人在飞行经历记录本上填写虚假内容，则由地区管理局对其： {{c1::A}}	予以警告，一年内不再申请该执照或等级||予以警告，处以500元以上1000元以下罚款||予以警告，三年内不再申请该执照或等级	1	"禁止任何人实施下列行为：
1.在申请按本规则颁发或补发执照、等级或者此类其他证件的申请书上作出任何欺骗性或虚假的陈述；
2.在要求保存、填写或使用的任何飞行经历记录本、记录或成绩单中填入任何欺骗性的或者虚假的内容；
3.以任何形式伪造按本规则颁发的执照或者等级证件；
4.以任何形式篡改按本规则颁发的执照或者等级证件。
提供虚假材料的处罚：
1.对于违反CCAR61．63条（1）或（2）款的执照或等级申请人，由民航地区管理局给予警告的处罚，申请人一年内不得再次申请该执照或等级；对于执照或等级持有人，由民航地区管理局给予警告的处罚，撤销其相应执照或等级，当事人三年内不得再次申请执照或等级。
2.对于违反CCAR61部第61．63条（3）或（4）款的执照持有人，由民航地区管理局处以警告或者500元以上1000元以下罚款。"
507	对于伪造、篡改执照或等级证件的行为，局方可对其处以（  ）的处罚。 {{c1::A}}	警告或500元以上 1000元以下罚款||暂扣执照三至六个月||吊销执照	1	依据CCAR61部 61.247条规定：对于伪造，篡改执照或等级证件的行为，由民航地区管理局处以警告或者 500 元以上 1000 元以下罚款。
508	若某驾驶员执照持有人在飞行经历记录本上填写虚假内容，则由地区管理局对其 {{c1::B}}	给予警告，处以500元以上1000元以下罚款||给予警告，撤销相应的执照或等级，三年内不得再次申请该执照或等级||给予警告，撤销相应的执照或等级，一年内不得再次申请该执照或等级	2	"禁止任何人实施下列行为：
1.在申请按本规则颁发或补发执照、等级或者此类其他证件的申请书上作出任何欺骗性或虚假的陈述；
2.在要求保存、填写或使用的任何飞行经历记录本、记录或成绩单中填入任何欺骗性的或者虚假的内容；
3.以任何形式伪造按本规则颁发的执照或者等级证件；
4.以任何形式篡改按本规则颁发的执照或者等级证件。
提供虚假材料的处罚：
1.对于违反CCAR61．63条（1）或（2）款的执照或等级申请人，由民航地区管理局给予警告的处罚，申请人一年内不得再次申请该执照或等级；对于执照或等级持有人，由民航地区管理局给予警告的处罚，撤销其相应执照或等级，当事人三年内不得再次申请执照或等级。
2.对于违反CCAR61部第61．63条（3）或（4）款的执照持有人，由民航地区管理局处以警告或者500元以上1000元以下罚款。"
509	驾驶员执行飞行任务时未携带执照和体检合格证，将会受到怎样的处罚？ {{c1::B}}	警告或罚款||警告或吊扣执照一至六个月||吊销执照	2	《中华人民共和国民用航空法》第二百零八条 民用航空器的机长或者机组其他人员有下列行为之一的，由国务院民用 航空主管部门给予警告或者吊扣执照一个月至六个月的处罚；有第（二）项或者第（三）项 所列行为的，可以给予吊销执照的处罚： （一）在执行飞行任务时，不按照本法第四十一条的规定携带执照和体格检查合格证书 的；（二）民用航空器遇险时，违反本法第四十八条的规定离开民用航空器的； （三）违反本法第七十七条第二款的规定执行飞行任务的。
510	在中国进行国籍登记的航空器上担任飞行机组必需成员的驾驶员，必须携带 {{c1::A}}	驾驶员执照和体检合格证||飞行记录本||航空器适航证	1	"CCAR-61部第61.9条 执照、合格证和等级的要求：
(a) 驾驶员执照： (1) 在中国进行国籍登记（以下简称为“登记”）的航空器上担任飞行机组必需成员的驾驶员，应当持有按本规则颁发或认可的有效驾驶员执照，并且在行使相应权利时随身携带该执照。当中国登记的航空器在外国境内运行时，可以使用该航空器运行所在国颁发或认可的有效驾驶员执照；
(b) 体检合格证： (1) 持有按本规则颁发或认可的执照担任航空器飞行机组必需成员的驾驶员，应当持有按中国民用航空规章《民用航空人员体检合格证管理规则》（CCAR-67FS）颁发或认可的有效体检合格证，并且在行使驾驶员执照上的权利时随身携带该合格证；"
511	出现哪种情况可吊销驾驶执照？①执行飞行任务时，没带执照和体检合格证；②遇险时先离开；③受到酒类、麻醉剂或其他药物影响损及工作能力时仍执行飞行任务的。 {{c1::C}}	①②||①②③||②③	3	"中国民用航空法第 208 条，民用航空器的机长或者机组其他人员有下列行为之一的，由国务院民用航空主管部门给予警告或者吊扣执照一个月至六个月的处罚； 有第(二 ) 项或者第 ( 三)项所列行为的，可以给予吊销执照的处罚 ：
（一）在执行飞行任务时 , 不按照本法第四十一条的规定携带执照和体格检查合格证书的 ;（二）民用航空器遇险时,违反本法第四十八条的规定离开民用航空器的 ；（三）违反本法第七十七条第二款的规定执行飞行任务的。"
512	CCAR61部授权的执照持有人受到刑事处罚期间 {{c1::B}}	可以继续行使所持执照赋予的全部权利||不得行使所持执照赋予的权利||可以继续行使所持执照赋予的部分权利	2	CCAR-61部第61.251条 受到刑事处罚后执照的处理本规则执照持有人受到刑事处罚期间，不得行使所持执照赋予的权利。
513	对于未取得航空人员执照或体检合格证而从事民用航空活动的 {{c1::C}}	由局方责令停止航空活动||构成犯罪的限制期内不得申请有关执照和证书||其他两项均正确	3	根据CCAR61部第61.249条规定，本规则执照申请人或持有人违反本规则第 61.9、61.27、61.53、61.59条的规定，无必需的执照或等级进行飞行，或从事所持执照或等级权限以外的飞行，或在身体缺陷不符合体检要求而进行飞行，或所需的定期、熟练检查超过有效期进行飞行，根据《中华人民共和国民用航空法》第四十二条和第二百零五条的规定，局方责令其立即停止民用航空活动，处以 500 元以下罚款，对其单位处以十万元以下罚款，情节严重的，处以 1000 元以下罚款，对其单位处以二十万元以下罚款；构成犯罪的，依法追究刑事责任。同时，根据CCAR61部规定，关于执照申请资格的规定，都有关于无犯罪记录的说明。
514	飞行执照持有人从事所持执照或等级权限以外的飞行，局方可对其处以（）处罚，对其单位 处以（）处罚？ {{c1::A}}	500元以下罚款，十万以下罚款||500元以上罚款，二十万元以下罚款||1000元以下罚款，十万元以下罚款	1	依据CCAR61部L章规定，CCAR-61部执照申请人或持有人违反CCAR-61部第61.9、61.27、61.53、61.59条的规定，无必需的执照或等级进行飞行，或从事所持执照或等级权限以外的飞行，或在身体缺陷不符合体检要求而进行飞行，或所需的定期、熟练检查超过有效期进行飞行，根据《中华人民共和国民用航空法》第四十二条和第二百零五条的规定，局方责令其立即停止民用航空活动，处以500元以下罚款，对其单位处以十万元以下罚款，情节严重的，处以1000元以下罚款，对其单位处以二十万元以下罚款；构成犯罪的，依法追究刑事责任。
515	驾驶员执照定期检查超过有效期，如果继续从事飞行活动，局方可以给予什么处罚？ {{c1::B}}	吊销执照||责令其立即停止民用航空活动,处以500元以下罚款||处以二十万元以下罚款	2	无必需的执照或等级进行飞行，或从事所持执照或等级权限以外的飞行，或在身体缺陷不符合体检要求而进行飞行，或所需的定期、熟练检查超过有效期进行飞行，根据《中华人民共和国民用航空法》第四十二条和第二百零五条的规定，局方责令其立即停止民用航空活动，处以500元以下罚款，对其单位处以十万元以下罚款，情节严重的，处以1000元以下罚款，对其单位处以二十万元以下罚款；构成犯罪的，依法追究刑事责任。
516	民用航空器无适航证飞行的，没有违法所得的，国务院民航主管部门可以处以（）处罚？ {{c1::A}}	10万元以上100万元以下的罚款||5万元以上10万元以下的罚款||10万元以上20万元以下的罚款	1	《中华人民共和国民用航空法》第二百零一条 违反《中华人民共和国民用航空法》第三十七条的规定，民用航空器无适航证书而飞行，或者租用的外国民用航空器未经国务院民用航空主管部门对其原国籍登记国发给的适航证书审查认可或者另发适航证书而飞行的，由国务院民用航空主管部门责令停止飞行，没收违法所得，可以并处违法所得1倍以上5倍以下的罚款；没有违法所得的，处以10万元以上100万元以下的罚款。
517	违反CCAR91部维修要求的运营人，有违法所得，局方可对其处以 {{c1::A}}	违法所得的三倍但最高不超过三万元的罚款||一万元以下罚款||两千元至两万元的罚款	1	"依据CCAR91部第91.1609条规定，(a) 对于违反本规则B章（飞行规则）、C章（特殊飞行规则）、D章（维修要求）、E章（设备、仪表和合格证要求）、F章（大型和运输类航空器的设备和运行的附加要求）、L章（大型和涡轮动力多发飞机）、M章（农林喷洒作业）、N章（旋翼机机外载荷作业运行）中有关规定的，局方应责令立即停止违规活动，并可给予下列处罚：
(1) 如果直接责任人是航空人员执照持有人，局方可给予其警告或一千元以下的罚款；情节严重的，可给予其暂扣执照一至六个月或吊销执照的处罚。
(2) 如果直接责任人是航空器所有权人或运营人，局方可给予其警告或罚款的处罚，有违法所得的，给予违法所得的三倍但最高不超过三万元的罚款，没有违法所得的，给予一万元以下的罚款。"
518	体检合格证申请人隐瞒或者伪造病史，提供虚假申请材料的，民航局可以对其处以（）处罚？ {{c1::A}}	警告、或者500元以上1000元以下罚款||一年之内不能再次申请合格证||三年之内不能再次申请合格证	1	"体检合格证申请人违反CCAR-67部规定有下列行为之一的，民航局或地区管理局依据情节，对当事人处以警告、或者500元以上1000元以下罚款。涉嫌构成犯罪的，依法移送司法机关处理：
1.隐瞒或者伪造病史、病情，或者冒名顶替，或者提供虚假申请材料的；
2.涂改或者伪造、变造、倒卖、出售体检文书及医学资料的。"
519	从事相应民用航空活动时未携带体检合格证的，民航局可以对其处以（）处罚？ {{c1::C}}	警告并停飞1-3个月||警告并停飞1-6个月||警告或者500元以上1000元以下罚款	3	"体检合格证持有人违反CCAR-67部规定有下列行为之一的，民航局或地区管理局应当责令当事人停止履行职责，并对其处以警告或者500元以上1000元以下罚款：
1.从事相应民用航空活动时未携带体检合格证、或者使用的体检合格证等级与所履行职责不相符的；
2.发现身体状况发生变化，可能不符合所持体检合格证的相应医学标准时，不按照程序报告的；
3.履行职责时未遵守体检合格证上载明的限制条件的 。"
520	航空公司（承运人）在知道飞行员体检合格证过期的情况下，执意安排其进行飞行活动，民航局或地区管理局应当责令其立即停止活动，并对直接责任人处以 {{c1::B}}	二十万以下罚款||500元以上1000元以下罚款||五万以下罚款	2	依据CCAR67部第67.59条规定，任何机构使用未取得或者未持有有效体检合格证人员从事相应民用航空活动的，民航局或地区管理局应当责令其立即停止活动，并对其处以20万元以下的罚款；对直接责任人处以500元以上1000元以下的罚款；涉嫌构成犯罪的，依法移送司法机关处理。
