Index	Question	Options	Answer	Answer Explanation
380	从北京飞往成都，以下哪个高度可以申请？ {{c1::A}}	7200米||6900米||6300米	1	"依据CCAR91.179规定，飞行高度层按以下标准划分：
1.真航线角在0度至179度范围内，飞行高度由900米至8100米，每隔600米为一个高度层；飞行高度由8900至12500米，每隔600米为一个高度层；飞行高度12500米以上每隔1200米为一个高度层。
2.真航线角在180度至359度范围内，飞行高度由600米至8400米，每隔600米为一个高度层；飞行高度9200米至12200米，每隔600米为一个高度层；飞行高度13100米以上，每隔1200米为一个高度层。
3.飞行高度层根据标准大气压条件下假定海平面计算。真航线角从航线起点和转弯点量取。"
381	飞行高度从8100米（含）至9500米（含），有（）个飞行高度层？ {{c1::A}}	5||6||7	1	"飞行高度层按以下标准划分：
1.真航线角在0度至179度范围内，飞行高度由900米至8100米，每隔600米为一个高度层；飞行高度由8900至12500米，每隔600米为一个高度层；飞行高度12500米以上每隔1200米为一个高度层。
2.真航线角在180度至359度范围内，飞行高度由600米至8400米，每隔600米为一个高度层；飞行高度9200米至12200米，每隔600米为一个高度层；飞行高度13100米以上，每隔1200米为一个高度层。所以8100米-9500米，高度层有8100米、8400米、8900米、9200米、9500米，五个飞行高度层。"
382	巡航高度9200米，因天气原因需要下降高度，则航空器可以申请的高度层为 {{c1::B}}	8600米||8400米||8200米	2	"依据CCAR91部第91.179条规定，飞行高度层按以下标准划分：
1.真航线角在0度至179度范围内，飞行高度由900米至8100米，每隔600米为一个高度层；飞行高度由8900至12500米，每隔600米为一个高度层；飞行高度12500米以上每隔1200米为一个高度层。
2.真航线角在180度至359度范围内，飞行高度由600米至8400米每隔600米为一个高度层；飞行高度9200米至12200米，每隔600米为一个高度层；飞行高度13100米以上，每隔1200米为一个高度层。
3.飞行高度层根据标准大气压条件下假定海平面计算。真航线角从航线起点和转弯点量取。"
383	真航线角129°，可以申请下列哪些飞行高度层？ {{c1::B}}	13100米；13700米；14300米||10100米；11300米；14900米||11600米；12200米；13100米	2	"飞行高度层按以下标准划分：
1.真航线角在0度至179度范围内，飞行高度由900米至8100米，每隔600米为一个高度层；飞行高度由8900至12500米，每隔600米为一个高度层；飞行高度12500米以上每隔1200米为一个高度层。
2.真航线角在180度至359度范围内，飞行高度由600米至8400米每隔600米为一个高度层；飞行高度9200米至12200米，每隔600米为一个高度层；飞行高度13100米以上，每隔1200米为一个高度层。
3.飞行高度层根据标准大气压条件下假定海平面计算。真航线角从航线起点和转弯点量取。"
384	在真航线角0度至80度范围内，最低高度层以上相邻的反向高度层是？ {{c1::A}}	1200米||1500米||600米	1	真航线角在0度至179度范围内，飞行高度由900米至8100米，每隔600米为一个高度层；飞行高度由8900至12500米，每隔600米为一个高度层；飞行高度12500米以上每隔1200米为一个高度层。真航线角在180度至359度范围内，飞行高度由600米至8400米每隔600米为一个高度层；飞行高度9200米至12200米，每隔600米为一个高度层；飞行高度13100米以上，每隔1200米为一个高度层。真航线角在0度至80度范围内，最低高度层为900米，再往上一个高度层为1500米，相邻的反向高度层即为1200米。
385	管制员要求飞行员偏离航路中心线飞行，飞行员该如何操作？ {{c1::A}}	听从管制指令||任何情况下都不能偏离航路中心线||机长根据实际情况自行决定是否偏离中心线飞行	1	"依据CCAR91.181规定，按仪表飞行规则飞行的航空器，应当遵守下列规定：
(a) 在公布的航路上，沿该航路的中心线飞行。
(b) 在任何其他航线上，沿确定该航线的导航设施或定位点之间的连线飞行。但是，本条并不禁止为避开其他航空器或为改变飞行高度需要偏离航线的机动飞行。
空中交通管制的许可和指令的遵守:
1.航空器驾驶员已得到空中交通管制许可时，除在紧急情况下或为了对机载防撞系统的警告做出反应外，不得偏离该许可。如果驾驶员没有听清空中交通管制许可，应当立即要求空中交通管制员予以澄清。
2.紧急情况外，任何人不得在实施空中交通管制的区域内违反空中交通管制的指令驾驶航空器。
3. 每个机长在紧急情况下或为了对机载防撞系统的警告做出反应而偏离空中管制许可或指令时，必须尽快将偏离情况和采取的行动通知空中交通管制部门。
4.被空中交通管制部门给予紧急情况优先权的机长，在局方要求时，必须在48小时内提交一份该次紧急情况运行的详细报告。
5. 除空中交通管制另有许可外，航空器驾驶员不得按照管制员向另一架航空器驾驶员发出的许可和指令驾驶航空器"
386	按仪表飞行规则飞行的航空器，在公布的航路上，沿（）？ {{c1::A}}	该航路的中心线飞行||导航设施或定位点之间的连线飞行||在航路的宽度内飞行	1	"根据CCAR91.181条规定：按仪表飞行规则飞行的航空器，应当遵守下列规定：
(a) 在公布的航路上，沿该航路的中心线飞行。
(b) 在任何其他航线上，沿确定该航线的导航设施或定位点之间的连线飞行。但是，本条并不禁止为避开其他航空器或为改变飞行高度需要偏离航线的机动飞行。"
387	按仪表飞行规则运行的航空器，在除公布的航路外的其他航线上，沿（）飞行。 {{c1::B}}	所有定位点的连线||导航设施或定位点之间的连线||所有设施之间的连线	2	"按仪表飞行规则飞行的航空器，应当遵守下列规定：
1.公布的航路上，沿该航路的中心线飞行。
2.任何其他航线上，沿确定该航线的导航设施或定位点之间的连线飞行。但是，本条并不禁止为避开其他航空器或为改变飞行高度需要偏离航线的机动飞行。"
388	航空器按仪表飞行规则，在航线运行中，是否可以偏离航线？ {{c1::A}}	紧急情况可以||不可以||经管制同意可以	1	"按仪表飞行规则飞行的航空器，应当遵守下列规定：
1.航路上，沿该航路的中心线飞行。
2.任何其他航线上，沿确定该航线的导航设施或定位点之间的连线飞行。但是，本条并不禁止为避开其他航空器或为改变飞行高度需要偏离航线的机动飞行。"
389	什么情况下驾驶员可偏离管制员的许可？ {{c1::C}}	在紧急情况下||为了对机载防撞系统的警告作出反应||其他两项中的情况下均可偏离	3	"空中交通管制的许可和指令的遵守:
1.航空器驾驶员已得到空中交通管制许可时，除在紧急情况下或为了对机载防撞系统的警告做出反应外，不得偏离该许可。如果驾驶员没有听清空中交通管制许可，应当立即要求空中交通管制员予以澄清。
2.紧急情况外，任何人不得在实施空中交通管制的区域内违反空中交通管制的指令驾驶航空器。
3. 每个机长在紧急情况下或为了对机载防撞系统的警告做出反应而偏离空中管制许可或指令时，必须尽快将偏离情况和采取的行动通知空中交通管制部门。
4.被空中交通管制部门给予紧急情况优先权的机长，在局方要求时，必须在48小时内提交一份该次紧急情况运行的详细报告。
5. 除空中交通管制另有许可外，航空器驾驶员不得按照管制员向另一架航空器驾驶员发出的许可和指令驾驶航空器。"
390	机长在紧急情况下偏离空中交通管制指令，必须尽快将偏离情况和采取的行动通知 {{c1::A}}	空中交通管制部门||航空器运营人||航空公司负责人	1	依据CCAR91.123条规定，每个机长在紧急情况下或为了对机载防撞系统的警告做出反应而偏离空中管制许可或指令时，必须尽快将偏离情况和采取的行动通知空中交通管制部门。
391	在什么情况下，驾驶员可以不遵循管制员的指令？ {{c1::A}}	对TCAS的警告做出反应||带故障运行||无论何时，都应听从管制指令	1	依据CCAR91部第91.123条规定，航空器驾驶员已得到空中交通管制许可时，除在紧急情况下或为了对机载防撞系统的警告做出反应外，不得偏离该许可。如果驾驶员没有听清空中交通管制许可，应当立即要求空中交通管制员予以澄清。
392	航空器按仪表飞行规则在未公布的航路上飞行时，紧急情况下，为了避开其他航空器可以偏离航线吗？ {{c1::A}}	可以||不可以||需经过管制员允许	1	依据CCAR91部第91.123条规定，航空器驾驶员已得到空中交通管制许可时，除在紧急情况下或为了对机载防撞系统的警告做出反应外，不得偏离该许可。如果驾驶员没有听清空中交通管制许可，应当立即要求空中交通管制员予以澄清。
393	飞行员收到管制员指令时，如果没有听清是否需要联系管制员进行确认？ {{c1::A}}	应主动联系管制员予以澄清||当管制员要求时再联系||不需要	1	"依据CCAR91部第91.123条规定，空中交通管制的许可和指令的遵守:
1.航空器驾驶员已得到空中交通管制许可时，除在紧急情况下或为了对机载防撞系统的警告做出反应外，不得偏离该许可。如果驾驶员没有听清空中交通管制许可，应当立即要求空中交通管制员予以澄清。
2.紧急情况外，任何人不得在实施空中交通管制的区域内违反空中交通管制的指令驾驶航空器。
3. 每个机长在紧急情况下或为了对机载防撞系统的警告做出反应而偏离空中管制许可或指令时，必须尽快将偏离情况和采取的行动通知空中交通管制部门。
4.被空中交通管制部门给予紧急情况优先权的机长，在局方要求时，必须在48小时内提交一份该次紧急情况运行的详细报告。
5. 除空中交通管制另有许可外，航空器驾驶员不得按照管制员向另一架航空器驾驶员发出的许可和指令驾驶航空器。"
394	航空器驾驶员没有听清空中交通管制许可，则应该？ {{c1::C}}	机长自行决定下一步操作||立即向附近的航空器求助||立即要求空中交通管制员予以澄清	3	"空中交通管制的许可和指令的遵守:
1.航空器驾驶员已得到空中交通管制许可时，除在紧急情况下或为了对机载防撞系统的警告做出反应外，不得偏离该许可。如果驾驶员没有听清空中交通管制许可，应当立即要求空中交通管制员予以澄清。"
395	关于航空器驾驶员对空中交通管制许可的说法正确的是 {{c1::C}}	任何情况都必须遵守空中交通管制许可||除非出现机载防撞系统的警告，否则任何情况必须遵守空中交通管制许可||在紧急情况下，航空器驾驶员可以偏离空中交通管制许可	3	"CCAR-91部第91.123条 空中交通管制许可和指令的遵守：
(a) 当航空器驾驶员已得到空中交通管制许可时，除在紧急情况下或为了对机载防撞系统的警告做出反应外，不得偏离该许可。如果驾驶员没有听清空中交通管制许可，应当立即要求空中交通管制员予以澄清。"
396	被空中交通管制部门给予紧急情况优先权的机长，在局方要求时，必须在（  ）小时内提交一份该次紧急情况运行的详细报告。 {{c1::B}}	24||48||72	2	"CCAR-91部第91.123条 空中交通管制许可和指令的遵守：
(d) 被空中交通管制部门给予紧急情况优先权的机长，在局方要求时，必须在48小时内提交一份该次紧急情况运行的详细报告。"
397	下列哪种情况下飞行员可以先下降高度后向空中交通管制报告？ {{c1::C}}	应答机失效||中度颠簸||客舱紧急失压	3	"依据CCAR91部第91.123条规定，空中交通管制的许可和指令的遵守:
1.航空器驾驶员已得到空中交通管制许可时，除在紧急情况下或为了对机载防撞系统的警告做出反应外，不得偏离该许可。如果驾驶员没有听清空中交通管制许可，应当立即要求空中交通管制员予以澄清。
2.紧急情况外，任何人不得在实施空中交通管制的区域内违反空中交通管制的指令驾驶航空器。
3. 每个机长在紧急情况下或为了对机载防撞系统的警告做出反应而偏离空中管制许可或指令时，必须尽快将偏离情况和采取的行动通知空中交通管制部门。
4.被空中交通管制部门给予紧急情况优先权的机长，在局方要求时，必须在48小时内提交一份该次紧急情况运行的详细报告。
5. 除空中交通管制另有许可外，航空器驾驶员不得按照管制员向另一架航空器驾驶员发出的许可和指令驾驶航空器。"
398	按仪表飞行规则运行的航空器发生导航、进近或通信设备故障时，机长应当尽快向空中 交通管制报告的内容包括什么？1.航空器识别标志；2.故障的设备；3. 驾驶员按仪表飞行规则驾驶航空器能力受到削弱的程度；4. 需要得到空中交通管制帮助的内容和范围。 {{c1::C}}	①②③||②③④||①②③④	3	"依据CCAR91.187条规定，一、按仪表飞行规则运行的航空器发生导航、进近或通信设备故障时，机长应当尽快向空中交通管制报告。
二．要求提交的报告中应当包括下列内容：
1.航空器识别标志；
2.故障的设备；
3. 驾驶员按仪表飞行规则驾驶航空器能力受到削弱的程度；
4. 需要得到空中交通管制帮助的内容和范围。"
399	在管制空域进行仪表飞行时，如果仪表着陆系统接收设备故障，应该采取的措施是 {{c1::B}}	如果机上配备了其他合适的无线电接收装置可以用于仪表着陆系统，无需再采取其他行动||立即向ATC报告故障||继续执行操作，在局方要求时，应当向局方递交书面报告	2	"依据CCAR-91部第91.187条 规定，按仪表飞行规则运行的航空器发生导航、进近或通信设备故障时，机长应当尽快向空中交通管制报告，报告中应当包括下列内容：
(1) 航空器识别标志；
(2) 故障的设备；
(3) 驾驶员按仪表飞行规则驾驶航空器能力受到削弱的程度；
(4) 需要得到空中交通管制帮助的内容和范围。"
400	按仪表飞行规则运行的航空器发生导航设备故障，机长向ATC 提交的报告内容中不包括 {{c1::B}}	航空器识别标志||航空器位置||故障的设备	2	"CCAR-91部第91.187条 按仪表飞行规则运行时的故障报告
(a) 按仪表飞行规则运行的航空器发生导航、进近或通信设备故障时，机长应当尽快向空中交通管制报告。
(b) 按本条(a)款要求提交的报告中应当包括下列内容：
(1) 航空器识别标志；
(2) 故障的设备；
(3) 驾驶员按仪表飞行规则驾驶航空器能力受到削弱的程度；
(4) 需要得到空中交通管制帮助的内容和范围。"
401	. {{c1::C}}	对于起飞，用DA/H和RVR/VIS表示||对于精密进近，用MDA/H和RVR/VIS表示||对于起飞，用RVR和/或VIS表示，如需要，还包括云底高	3	"机场运行最低标准是指机场可用于起飞和进近着陆的运行限制，用以下数据表示：
1..对于起飞，用RVR和/或VIS表示，如需要，还包括云底高；
2.对于精密进近（PA）和类精密进近（APV），用DA/H和RVR/VIS表示；对于非精密进近（NPA）和盘旋进近，用MDA/H和RVR/VIS表示。"
402	在标高为3450米的高原机场执行目视起飞时，起飞能见度不小于 {{c1::A}}	8000米||1600米||5000米	1	在机场执行目视起飞和进近着陆时，驾驶员应确保飞机在云外飞行，并保持对地面目视参考持续可见。一般情况下，要求机场云底高不小于300米；如果机场标高等于或高于3000米（10000英尺）时，VIS不小于8000米，如果机场标高低于3000米（10000英尺）时，VIS不小于5000米。经局方特殊批准，可使用云底高不低于100米，VIS不下于1600米的标准。
403	某条跑道实施I类运行，观测到当前的RVR为720米。转换为地面能见度为（）米？ {{c1::A}}	800||900||1000	1	除II类或III类运行外，如果在仪表起飞离场和进近程序中规定了起飞或着陆的最低跑道视程，但在该跑道运行时没有跑道视程的报告，则需按下表将跑道视程转换成地面能见度，并使用最低能见度标准实施起飞或着陆。
404	机场运行最低标准——机场可用于飞机起飞着陆的运行限制。对于精密进近着陆，根据运行分类用能见度(VIS)或跑道视程(RVR)和（  ）表示；对于非精密进近着陆，用能见度(VIS)和（  ）表示。 {{c1::C}}	决断高度，云高||最低下降高度，云高||决断高度，最低下降高度	3	"《航空器机场运行最低标准的制定与实施规定》第三条 在本规定中使用的术语含义如下：
(三)机场运行最低标准--机场可用于飞机起飞着陆的运行限制。对于起飞，用能见度(VIS)或跑道视程(RVR)表示，在需要时，还应当包括云高；对于精密进近着陆，根据运行分类用能见度(VIS)或跑道视程(RVR)和决断高度／高(DA／DH)表示；对于非精密进近着陆，用能见度(VIS)和最低下降高度／高(MDA／MDH)表示。"
405	仪表进近图上公布有着陆的RVR最低标准，但RVR探测设备都不工作，不能报告跑道的RVR值，此时应进行哪种考虑？ {{c1::A}}	用仪表进近图上公布的相应的地面能见度||如跑道装有且在工作的高强度跑道边灯（HIRL），可以不考虑RVR最低标准||如果ILS系统的所有地面设施都工作，可以不考虑RVR最低标准	1	ILS进近中，若RVR（跑道视程）不工作，则应使用相应的地面能见度。
406	公布的最低能见度为550RVR，如果未报RVR，你还可以用什么气象值来取代RVR？ {{c1::A}}	800米的地面能见度||进近程序最后进近航段的2400英尺斜距能见度||1/2海里的地面能见度	1	根据CCAR91.175条规定：除II类或III类运行外，如果在仪表起飞离场和进近程序中规定了起飞或着陆的最低跑道视程，但在该跑道运行时没有跑道视程的报告，则需按下表将跑道视程转换成地面能见度，并使用最低能见度标准实施起飞或着陆。转换关系：RVR500米转换为VIS400米，RVR720米转换为VIS800米，RVR1000,1200,1400,1600,2000米转换为VIS1000,1200,1400,1600,2000米。
407	在气象条件不低于下列标准时，航空器驾驶员可以按目视飞行规则飞行 {{c1::B}}	在修正海平面气压高度3千米（含）以上，能见度不小于10千米||在修正海平面气压高度3千米以下，能见度不小于5千米||距云的水平距离不小于1500米，垂直距离不小于150米	2	第91.155条 基本目视飞行规则的最低天气标准：(b) 除第91.157条规定外，只有气象条件不低于下列标准时，航空器驾驶员方可按目视飞行规则飞行：(1) 除(b)(2).(3)项规定外，在修正海平面气压高度3千米（含）以上，能见度不小于8千米；修正海平面气压高度3千米以下，能见度不小于5千米；距云的水平距离不小于1500米，垂直距离不小于300米。
408	在机场执行目视起飞和进近着陆时，一般情况下，要求机场云底高不小于 300 米，如果机场标高等于或高于 3000 米（10000英尺）时，VIS 不小于 （）米，如果机场标高低于 3000 米（10000 英尺）时，VIS 不小于 （）米。 {{c1::A}}	8000，5000||6000，5000||6000，4000	1	在机场执行目视起飞和进近着陆时，驾驶员应确保飞机在云外飞行，并保持对地面目视参考持续可见。一般情况下，要求机场云底高不小于 300 米；如果机场标高等于或高于 3000 米（10000英尺）时，VIS 不小于 8000 米，如果机场标高低于 3000 米（10000 英尺）时，VIS 不小于 5000 米。经局方特殊批准，可使用云底高不低于 100 米，VIS 不下于 1600 米的标准。
409	在机场执行目视起飞和进近着陆时，一般情况下，要求机场云底高不小于 300 米，经局方特殊批准，可使用云底高不低于 100 米，VIS 不低于（） 米的标准。 {{c1::C}}	1000||1200||1600	3	在机场执行目视起飞和进近着陆时，驾驶员应确保飞机在云外飞行，并保持对地面目视参考持续可见。一般情况下，要求机场云底高不小于 300 米；如果机场标高等于或高于 3000 米（10000英尺）时，VIS 不小于 8000 米，如果机场标高低于 3000 米（10000 英尺）时，VIS 不小于 5000 米。经局方特殊批准，可使用云底高不低于 100 米，VIS 不下于 1600 米的标准。
410	如果I类仪表进近程序要求RVR500米，但机场运行没有跑道视程报告，则最低能见度为多少才能实施进近程序？ {{c1::A}}	400||800||1000	1	根据CCAR91.175条规定：除II类或III类运行外，如果在仪表起飞离场和进近程序中规定了起飞或着陆的最低跑道视程，但在该跑道运行时没有跑道视程的报告，则需按下表将跑道视程转换成地面能见度，并使用最低能见度标准实施起飞或着陆。转换关系：RVR500米转换为VIS400米，RVR720米转换为VIS800米，RVR1000、1200、1400、1600、2000米转换为VIS1000、1200、1400、1600、2000米。
411	在机场执行目视起飞和进近着陆时，一般情况下要求机场云底高不小于（）米。 {{c1::B}}	600||300||150	2	依据AC-97-01规定，在机场执行目视起飞和进近着陆时，驾驶员应确保飞机在云外飞行，并保持对地面目视参考持续可见。一般情况下，要求机场云底高不小于 300 米；如果机场标高等于或高于 3000 米（10000英尺）时，VIS 不小于 8000 米，如果机场标高低于 3000 米（10000 英尺）时，VIS 不小于5000 米。经局方特殊批准，可使用云底高不低于 100 米，VIS 不下于 1600 米的标准。
412	飞机在1800米高度目视飞行，则能见度至少为 {{c1::A}}	5000米||8000米||1600米	1	"依据CCAR91部第91.155条规定，(b) 除第91.157条规定外，只有气象条件不低于下列标准时，航空器驾驶员方可按目视飞行规则飞行：
(1) 除(b)(2)、(3)项规定外，在修正海平面气压高度3千米（含）以上，能见度不小于8千米；修正海平面气压高度3千米以下，能见度不小于5千米；距云的水平距离不小于1500米，垂直距离不小于300米。"
413	在机场执行目视起飞和进近着陆时，经局方特殊批准，可使用云底高不低于（），VIS不低于（）的标准。 {{c1::A}}	100米；1600米||300米；1600米||150米；1800米	1	依据CCAR91部规定，在机场执行目视起飞和进近着陆时，驾驶员应确保飞机在云外飞行，并保持对地面目视参考持续可见。一般情况下，要求机场云底高不小于300米；如果机场标高等于或高于3000米（10000英尺）时，VIS不小于8000米，如果机场标高低于3000米（10000英尺）时，VIS不小于5000米。经局方特殊批准，可使用云底高不低于100米，VIS不下于1600米的标准。
414	类精密进近机场运行最低标准应当包含哪些因素？ {{c1::A}}	DA/H和RVR/VIS||RVR或VIS||MDA/H和RVR/VIS	1	"机场运行最低标准是指机场可用于起飞和进近着陆的运行限制，用以下数据表示：
1..对于起飞，用RVR和/或VIS表示，如需要，还包括云底高；
2.对于精密进近（PA）和类精密进近（APV），用DA/H和RVR/VIS表示；对于非精密进近（NPA）和盘旋进近，用MDA/H和RVR/VIS表示。"
415	如果在仪表起飞离场中规定了起飞最低跑道视程，但在该跑道运行时没有跑道视程的报告，能不能用能见度标准起飞？ {{c1::A}}	I类运行可以||II类运行可以||III类运行可以	1	除II类或III类运行外，如果在仪表起飞离场和进近程序中规定了起飞或着陆的最低跑道视程，但在该跑道运行时没有跑道视程的报告，则需按规定将跑道视程转换成地面能见度，并使用最低能见度标准实施起飞或着陆。
416	当跑道视程低于机场最低运行标准，地面能见度高于机场最低运行标准时，飞行员应以（）作为参考依据。 {{c1::B}}	地面能见度||跑道视程||两者兼顾	2	在可同时获得 RVR 和 VIS 值时，以 RVR 为准。VIS 允许使用的最小数值为 800 米。我国民航气象服务机构一般提供的是主导能见度（prevailing visibility）报告，即观测到的达到或超过四周一半或机场地面一半的范围所具有的能见度值。
417	在机场执行目视起飞时，已知机场标高1650米，则能见度至少为 {{c1::B}}	1600米||5000米||8000米	2	在机场执行目视起飞和进近着陆时，驾驶员应确保飞机在云外飞行，并保持对地面目视参考持续可见。一般情况下，要求机场云底高不小于 300 米；如果机场标高等于或高于 3000 米（10000英尺）时，VIS 不小于 8000 米，如果机场标高低于 3000 米（10000 英尺）时，VIS 不小于 5000 米。经局方特殊批准，可使用云底高不低于 100 米，VIS 不下于 1600 米的标准。
418	对于未公布起飞最低标准的机场，此时能见度1800米，B737（）起飞，B747（）起飞。 {{c1::B}}	可以，不可以||可以，可以||不可以，可以	2	"依据CCAR91部第91.175，(f) 航空器驾驶员在民用机场按仪表飞行规则起飞时，气象条件必须等于或高于公布的该机场仪表飞行规则起飞最低天气标准。在未公布起飞最低天气标准的机场，应当使用下列最低天气标准：
(1) 对于单台或两台发动机的航空器(旋翼机除外)，机场跑道能见度至少1600米。
(2) 对于多台发动机的航空器(旋翼机除外)，机场跑道能见度至少800米。
(3) 对于旋翼机，机场跑道能见度为800米。"
419	某机场起飞的B737在一发失效后需要返场着陆，机场的着陆标准为VIS2000米，则起飞最低标准至少应为 {{c1::A}}	2000米||1600米||800米	1	"起飞最低标准的运行限制
1.当跑道起飞方向的RVR或VIS低于规定的起飞最低标准时，机组不得开始起飞；
2.如果两发（含）以上飞机在一发失效后需要返场着陆，则起飞最低标准不应低于着陆最低标准。"
420	当跑道起飞方向的 RVR 或 VIS 低于规定的起飞最低标准时，机组应？ {{c1::A}}	机组不得开始起飞||当着陆最低标准低于起飞最低标准时，机组可以考虑起飞||机组可使用仪表辅助设备起飞	1	"起飞最低标准的运行限制
1.当跑道起飞方向的 RVR 或 VIS 低于规定的起飞最低标准时，机组不得开始起飞；
2.如果两发（含）以上飞机在一发失效后需要返场着陆，则起飞最低标准不应低于着陆最低标准。"
421	仪表飞行规则起飞离场时，气象条件必须等于或高于（）规定的仪表飞行规则起飞最低天气标准。 {{c1::A}}	机场||管制员||航线手册	1	仪表起飞离场最低标准：除经局方批准外，在需要仪表进近着陆时，民用航空器驾驶员必须使用为该机场制定的标准仪表离场和进近程序。航空器驾驶员在民用机场按仪表飞行规则起飞时，气象条件必须等于或高于公布的该机场仪表飞行规则起飞最低天气标准。
422	在未公布起飞最低天气标准的机场，按仪表飞行规则起飞时，对于单台或两台发动机的航空器，机场跑道能见度不得低于（）米。 {{c1::B}}	800||1600||1200	2	"CCAR-91部第91.175条 按仪表飞行规则的起飞和着陆：
(f) 航空器驾驶员在民用机场按仪表飞行规则起飞时，气象条件必须等于或高于公布的该机场仪表飞行规则起飞最低天气标准。在未公布起飞最低天气标准的机场，应当使用下列最低天气标准：
(1) 对于单台或两台发动机的航空器(旋翼机除外)，机场跑道能见度至少1600米。
(2) 对于多台发动机的航空器(旋翼机除外)，机场跑道能见度至少800米。
(3) 对于旋翼机，机场跑道能见度为800米。"
423	对于多台发动机的航空器（旋翼机除外），在民用机场按仪表飞行规则起飞时，气象条件必须等于或高于公布的该机场仪表飞行规则起飞最低天气标准。在未公布起飞最低天气标准的机场，机场跑道能见度至少（  ）米。 {{c1::A}}	800||1600||2500	1	"CCAR-91部第91.175条 按仪表飞行规则的起飞和着陆：
(f) 航空器驾驶员在民用机场按仪表飞行规则起飞时，气象条件必须等于或高于公布的该机场仪表飞行规则起飞最低天气标准。在未公布起飞最低天气标准的机场，应当使用下列最低天气标准：
(1) 对于单台或两台发动机的航空器(旋翼机除外)，机场跑道能见度至少1600米。
(2) 对于多台发动机的航空器(旋翼机除外)，机场跑道能见度至少800米。
(3) 对于旋翼机，机场跑道能见度为800米。"
424	某机场已建立仪表飞行程序，其单发飞机起飞最低标准是云高不低于（  ）米，能见度不小于（  ）米 {{c1::A}}	100、1600||200、1800||200、1600	1	"CCAR-97FS-R1《航空器机场运行最低标准的制定与实施规定》
第二条：本规定适用于对已建立仪表飞行程序的民用机场和军民合用机场制定民用飞机使用的机场运行最低标准，也适用于航空营运人对所用机场制定本航空营运人的运行最低标准和实施细则。
第二十条 单发飞机的起飞最低标准云高不低于100米，能见度不小于1600米。"
425	在未公布起飞最低天气标准的机场，B747起飞时要求机场跑道能见度至少（ ）米。 {{c1::C}}	550||1600||800	3	依据CCAR-91部第91.175条规定，按仪表飞行规则的起飞和着陆： (f) 航空器驾驶员在民用机场按仪表飞行规则起飞时，气象条件必须等于或高于公布的该机场仪表飞行规则起飞最低天气标准。在未公布起飞最低天气标准的机场，应当使用下列最低天气标准：(1) 对于单台或两台发动机的航空器(旋翼机除外)，机场跑道能见度至少1600米。(2) 对于多台发动机的航空器(旋翼机除外)，机场跑道能见度至少800米。(3) 对于旋翼机，机场跑道能见度为800米。
426	在未公布仪表飞行规则起飞最低天气标准的机场，若跑道能见度为1000米，B737能否起 飞？B747能否起飞？ {{c1::B}}	B737可以，B747不可以||B737不可以，B747可以||B737和B747都可以	2	"依据CCAR91部第91.175，(f) 航空器驾驶员在民用机场按仪表飞行规则起飞时，气象条件必须等于或高于公布的该机场仪表飞行规则起飞最低天气标准。在未公布起飞最低天气标准的机场，应当使用下列最低天气标准：
(1) 对于单台或两台发动机的航空器(旋翼机除外)，机场跑道能见度至少1600米。
(2) 对于多台发动机的航空器(旋翼机除外)，机场跑道能见度至少800米。
(3) 对于旋翼机，机场跑道能见度为800米。"
427	ILS进近最低决断高度为 {{c1::C}}	30米||60米||0米（无限制）	3	"根据DH（DH）和RVR（RVR）（或能见度（VIS））将精密进近着陆分为以下类别：
Ⅰ类运行：DH不低于60米（200英尺），能见度不小于800米或RVR不小于550米的精密进近着陆。
Ⅱ类运行：DH低于60米（200英尺），但不低于30米（100英尺），RVR不小于300米的精密进近着陆。
ⅢＡ类运行：DH低于30米（100英尺）或无DH，RVR不小于175米的精密进近着陆。
ⅢＢ类运行：DH低于15米（50英尺）或无DH，RVR小于175米，但不小于50米的精密进近着陆。
ⅢＣ类运行：无DH和无RVR限制的精密进近着陆。"
428	仪表进近程序分类和含义说法正确的是？ {{c1::B}}	分为精密进近和非精密进近||精密进近使用精确方位和垂直引导||非精密进近有方位引导和垂直引导	2	"仪表进近程序分类
1.非精密进近（NPA）：有方位引导，但没有垂直引导的仪表进近；
2.类精密进近（APV）：有方位引导和垂直引导，但不满足建立精密进近和着陆运行要求的仪表进近；
3.精密进近（PA）：使用精确方位和垂直引导，并根据不同的运行类型规定相应最低标准的仪表进近。"
429	仪表进近程序有下滑道和航向道，但无法执行精密进近，属于（） {{c1::B}}	盲降进近||类精密进近程序||非精密进近程序	2	类精密进近（APV）：有方位引导和垂直引导，但不满足建立精密进近和着陆运行要求的仪表进近。
430	仪表进近程序分为 {{c1::B}}	IFR和VFR||精密进近、非精密进近和类精密进近||长五边进近和目视盘旋进近	2	"仪表进近程序分类
1.非精密进近（NPA）：有方位引导，但没有垂直引导的仪表进近；
2.类精密进近（APV）：有方位引导和垂直引导，但不满足建立精密进近和着陆运行要求的仪表进近；
3.精密进近（PA）：使用精确方位和垂直引导，并根据不同的运行类型规定相应最低标准的仪表进近。"
431	仪表进近程序的非精密进近是指进近过程中 {{c1::B}}	VOR进近和NDB进近||仅有方向引导||进近的精确度不高	2	非精密进近只有航迹引导（方向引导）而没有下滑引导。
432	ILS I类进近的最低标准是 {{c1::A}}	能见度800M，决断高60M||能见度600M，决断高60M||能见度1000M，决断高70M	1	Ⅰ类运行：DH不低于60米（200英尺），能见度不小于800米或RVR不小于550米的精密进近着陆。
